19699,Seat Posts,1889,6,Universal Bike Parts,19696
19700,Seats,4121,6,Universal Bike Parts,19696
19701,Other,12212,6,Universal Bike Parts,19696
19702,Books & Video,679,4,Cycling,19633
19703,Clothing & Shoes & Accessories,86271,4,Cycling,19633
19704,Clothing,43871,5,Clothing & Shoes & Accessories,19703
19705,Men,36674,6,Clothing,19704
19706,Women,6870,6,Clothing,19704
19707,Youth,327,6,Clothing,19704
19708,Footwear,8800,5,Clothing & Shoes & Accessories,19703
19709,Men,7110,6,Footwear,19708
19710,Women,1632,6,Footwear,19708
19711,Youth,58,6,Footwear,19708
19712,Gloves,8634,5,Clothing & Shoes & Accessories,19703
19713,Hats,1240,5,Clothing & Shoes & Accessories,19703
19714,Helmets,11512,5,Clothing & Shoes & Accessories,19703
19715,Adult Helmets,8869,6,Helmets,19714
19716,Children's Helmets,1100,6,Helmets,19714
19717,Full Face Helmets,463,6,Helmets,19714
19718,Other,1080,6,Helmets,19714
19719,Protective Gear,1746,5,Clothing & Shoes & Accessories,19703
19720,Sunglasses & Goggles,4140,5,Clothing & Shoes & Accessories,19703
19721,Other,6328,5,Clothing & Shoes & Accessories,19703
19722,Accessories,52073,4,Cycling,19633
19723,Bells & Horns,1209,5,Accessories,19722
19724,Bike Locks,2148,5,Accessories,19722
19725,Bike Mirrors,351,5,Accessories,19722
19726,Bike Stands & Storage,800,5,Accessories,19722
19727,Car & Truck Racks,3535,5,Accessories,19722
19728,Hitch,773,6,Car & Truck Racks,19727
19729,Rear Mount & Trunk,640,6,Car & Truck Racks,19727
19730,Roof,1806,6,Car & Truck Racks,19727
19731,Other,316,6,Car & Truck Racks,19727
19732,Child Seats & Trailers,756,5,Accessories,19722
19733,Cycling Computers,3054,5,Accessories,19722
19734,Decals & Stickers,1758,5,Accessories,19722
19735,Fenders,403,5,Accessories,19722
19736,Headsets,1832,5,Accessories,19722
19737,Hydration Packs,961,5,Accessories,19722
19738,Lights,8613,5,Accessories,19722
19739,Panniers & Baskets & Bags & Racks,4505,5,Accessories,19722
19740,Pumps,2520,5,Accessories,19722
19741,Tools & Repair Stands,7307,5,Accessories,19722
19742,Trainers & Rollers,654,5,Accessories,19722
19743,Water Bottles & Cages,6258,5,Accessories,19722
19744,Other,5409,5,Accessories,19722
19745,Vintage,11220,4,Cycling,19633
19746,Vintage Bikes & Frames,969,5,Vintage,19745
19747,Vintage Parts & Accessories,10251,5,Vintage,19745
19748,Other,3228,4,Cycling,19633
19749,Disc Golf,18640,3,Outdoor Sports,19500
19750,Equestrian,128606,3,Outdoor Sports,19500
19751,Books & Video,814,4,Equestrian,19750
19752,Clothing & Boots & Accessories,42437,4,Equestrian,19750
19753,Boots,9688,5,Clothing & Boots & Accessories,19752
19754,English,4831,6,Boots,19753
19755,Western,4043,6,Boots,19753
19756,General Use,814,6,Boots,19753
19757,Clothing-English,11224,5,Clothing & Boots & Accessories,19752
19758,Riding,7606,6,Clothing-English,19757
19759,Show,3618,6,Clothing-English,19757
19760,Clothing-Western,5979,5,Clothing & Boots & Accessories,19752
19761,Riding,1425,6,Clothing-Western,19760
19762,Show,4554,6,Clothing-Western,19760
19763,Chaps,2090,5,Clothing & Boots & Accessories,19752
19764,Gloves,956,5,Clothing & Boots & Accessories,19752
19765,Hats & Helmets & Headgear,3238,5,Clothing & Boots & Accessories,19752
19766,Jewelry & Accessories-English,326,5,Clothing & Boots & Accessories,19752
19767,Jewelry & Accessories-Western,2101,5,Clothing & Boots & Accessories,19752
19768,Protective Gear,738,5,Clothing & Boots & Accessories,19752
19769,Spurs,2036,5,Clothing & Boots & Accessories,19752
19770,Other,4061,5,Clothing & Boots & Accessories,19752
19771,Driving & Horsedrawn,1595,4,Equestrian,19750
19772,Horse Trailers & Accessories,850,4,Equestrian,19750
19773,Novelties & Gifts,2828,4,Equestrian,19750
19774,Rodeo,1902,4,Equestrian,19750
19775,Stable & Care & Grooming,19528,4,Equestrian,19750
19776,Fly & Insect Control,852,5,Stable & Care & Grooming,19775
19777,Grooming Tools & Totes,1860,5,Stable & Care & Grooming,19775
19778,Hay Bags,289,5,Stable & Care & Grooming,19775
19779,Hoods & Masks,839,5,Stable & Care & Grooming,19775
19780,Horse Blankets & Sheets,6708,5,Stable & Care & Grooming,19775
19781,Horse Boots & Leg Wraps,4186,5,Stable & Care & Grooming,19775
19782,Horse Costumes,18,5,Stable & Care & Grooming,19775
19783,Mane & Coat & Tail Products,969,5,Stable & Care & Grooming,19775
19784,Stable Racks & Hangers,469,5,Stable & Care & Grooming,19775
19785,Supplements & Wormers,924,5,Stable & Care & Grooming,19775
19786,Tail Bags,144,5,Stable & Care & Grooming,19775
19787,Other,2270,5,Stable & Care & Grooming,19775
19788,Tack-Australian,268,4,Equestrian,19750
19789,Tack-Endurance,134,4,Equestrian,19750
19790,Tack-English,14837,4,Equestrian,19750
19791,Bits,2878,5,Tack-English,19790
19792,Bridles,1906,5,Tack-English,19790
19793,Girths,1515,5,Tack-English,19790
19794,Martingales,426,5,Tack-English,19790
19795,Reins,525,5,Tack-English,19790
19796,Saddle Pads,1612,5,Tack-English,19790
19797,Saddles,3508,5,Tack-English,19790
19798,All Purpose,1072,6,Saddles,19797
19799,Close Contact,619,6,Saddles,19797
19800,Dressage,831,6,Saddles,19797
19801,Jumping,382,6,Saddles,19797
19802,Trail,70,6,Saddles,19797
19803,Other,534,6,Saddles,19797
19804,Stirrup Irons & Leathers,997,5,Tack-English,19790
19805,Other,1470,5,Tack-English,19790
19806,Tack-Halters & Leads,5966,4,Equestrian,19750
19807,General Use,4872,5,Tack-Halters & Leads,19806
19808,Show,1094,5,Tack-Halters & Leads,19806
19809,Tack-Western,30853,4,Equestrian,19750
19810,Bits,3970,5,Tack-Western,19809
19811,Breast Collars,1084,5,Tack-Western,19809
19812,Bridles & Headstalls,6241,5,Tack-Western,19809
19813,Cinches,1745,5,Tack-Western,19809
19814,Conchos & Silver,848,5,Tack-Western,19809
19815,Reins,1810,5,Tack-Western,19809
19816,Saddle Bags,838,5,Tack-Western,19809
19817,Saddle Pads,4368,5,Tack-Western,19809
19818,General Use,2335,6,Saddle Pads,19817
19819,Show,2033,6,Saddle Pads,19817
19820,Saddles,7502,5,Tack-Western,19809
19821,Barrel Racing,1291,6,Saddles,19820
19822,Pleasure & Trail,3744,6,Saddles,19820
19823,Roping,723,6,Saddles,19820
19824,Show,881,6,Saddles,19820
19825,Other,863,6,Saddles,19820
19826,Stirrups,523,5,Tack-Western,19809
19827,Other,1924,5,Tack-Western,19809
19828,Training Aids,1637,4,Equestrian,19750
19829,Other,4957,4,Equestrian,19750
19830,Fishing,377916,3,Outdoor Sports,19500
19831,Books & Video,2940,4,Fishing,19830
19832,Clothing & Shoes & Accessories,21301,4,Fishing,19830
19833,Clothing,7171,5,Clothing & Shoes & Accessories,19832
19834,Men,6634,6,Clothing,19833
19835,Women,441,6,Clothing,19833
19836,Youth,96,6,Clothing,19833
19837,Footwear,1320,5,Clothing & Shoes & Accessories,19832
19838,Men,1276,6,Footwear,19837
19839,Women,42,6,Footwear,19837
19840,Youth,2,6,Footwear,19837
19841,Hats & Gloves,2553,5,Clothing & Shoes & Accessories,19832
19842,Sunglasses,1813,5,Clothing & Shoes & Accessories,19832
19843,Other,8444,5,Clothing & Shoes & Accessories,19832
19844,Downrigger & Outrigger Gear,3099,4,Fishing,19830
19845,Fishing Trips,161,4,Fishing,19830
19846,Fishfinders,3804,4,Fishing,19830
19847,Fly Fishing,69432,4,Fishing,19830
19848,Cases & Tubes & Boxes,1271,5,Fly Fishing,19847
19849,Flies,13879,5,Fly Fishing,19847
19850,Dry,3662,6,Flies,19849
19851,Wet,6024,6,Flies,19849
19852,Assortments,4193,6,Flies,19849
19853,Fly Tying Materials & Tools,18134,5,Fly Fishing,19847
19854,Body & Wing & Tail,6796,6,Fly Tying Materials & Tools,19853
19855,Feathers,3622,6,Fly Tying Materials & Tools,19853
19856,Hooks,2425,6,Fly Tying Materials & Tools,19853
19857,Kits,156,6,Fly Tying Materials & Tools,19853
19858,Threads & Floss & Wire,1119,6,Fly Tying Materials & Tools,19853
19859,Vises & Tying Tools,1555,6,Fly Tying Materials & Tools,19853
19860,Other,2461,6,Fly Tying Materials & Tools,19853
19861,Lines & Leaders & Tippets,10214,5,Fly Fishing,19847
19862,Reels,6951,5,Fly Fishing,19847
19863,Rods,6704,5,Fly Fishing,19847
19864,Rod & Reel Combos,657,5,Fly Fishing,19847
19865,Streamside Accessories,3096,5,Fly Fishing,19847
19866,Other,8526,5,Fly Fishing,19847
19867,Freshwater Fishing,144886,4,Fishing,19830
19868,Baits & Lures,107744,5,Freshwater Fishing,19867
19869,Crankbaits,41619,6,Baits & Lures,19868
19870,Jigs,8586,6,Baits & Lures,19868
19871,Soft Plastics,20742,6,Baits & Lures,19868
19872,Spinnerbaits,6968,6,Baits & Lures,19868
19873,Spoons,2850,6,Baits & Lures,19868
19874,Swimbait,3297,6,Baits & Lures,19868
19875,Topwater,7051,6,Baits & Lures,19868
19876,Other,16631,6,Baits & Lures,19868
19877,Hooks & Sinkers,5296,5,Freshwater Fishing,19867
19878,Reels,15829,5,Freshwater Fishing,19867
19879,Baitcasting,5134,6,Reels,19878
19880,Casting,923,6,Reels,19878
19881,Spincasting,845,6,Reels,19878
19882,Spinning,7642,6,Reels,19878
19883,Other,1285,6,Reels,19878
19884,Rods,9707,5,Freshwater Fishing,19867
19885,Casting,3509,6,Rods,19884
19886,Spinning,2502,6,Rods,19884
19887,Other,3696,6,Rods,19884
19888,Rod & Reel Combos,1761,5,Freshwater Fishing,19867
19889,Other,4549,5,Freshwater Fishing,19867
19890,Ice Fishing,2815,4,Fishing,19830
19891,Novelties & Gifts,1771,4,Fishing,19830
19892,Rod Building & Repair,3278,4,Fishing,19830
19893,Equipment & Tools,218,5,Rod Building & Repair,19892
19894,Guides & Tips & Ferrules,665,5,Rod Building & Repair,19892
19895,Reel Seats & Cork & Handles,1029,5,Rod Building & Repair,19892
19896,Rod Blanks & Kits,543,5,Rod Building & Repair,19892
19897,Thread & Epoxy & Coatings,164,5,Rod Building & Repair,19892
19898,Other,659,5,Rod Building & Repair,19892
19899,Saltwater Fishing,42021,4,Fishing,19830
19900,Big Game Lures,5267,5,Saltwater Fishing,19899
19901,Reels,12180,5,Saltwater Fishing,19899
19902,Big Game Reels,2142,6,Reels,19901
19903,Conventional Reels,3696,6,Reels,19901
19904,Spinning Reels,5125,6,Reels,19901
19905,Other,1217,6,Reels,19901
19906,Rods,3493,5,Saltwater Fishing,19899
19907,Big Game Rods,834,6,Rods,19906
19908,Conventional Rods,904,6,Rods,19906
19909,Spinning Rods,1236,6,Rods,19906
19910,Other,519,6,Rods,19906
19911,Rod & Reel Combos,341,5,Saltwater Fishing,19899
19912,Saltwater Lures,15195,5,Saltwater Fishing,19899
19913,Other,5545,5,Saltwater Fishing,19899
19914,Tackle Boxes,2046,4,Fishing,19830
19915,Tackle Craft,1040,4,Fishing,19830
19916,Taxidermy,226,4,Fishing,19830
19917,Terminal Tackle,34065,4,Fishing,19830
19918,Hooks & Sinkers,11268,5,Terminal Tackle,19917
19919,Line,16274,5,Terminal Tackle,19917
19920,Terminal Accessories,4009,5,Terminal Tackle,19917
19921,Other Items,2514,5,Terminal Tackle,19917
19922,Accessories,11843,4,Fishing,19830
19923,Vintage,25604,4,Fishing,19830
19924,Advertisements,748,5,Vintage,19923
19925,Creels,147,5,Vintage,19923
19926,Flies,169,5,Vintage,19923
19927,Licenses,271,5,Vintage,19923
19928,Lures,15441,5,Vintage,19923
19929,Repainted & Reproduction,31,6,Lures,19928
19930,Bagley,198,6,Lures,19928
19931,Bomber,300,6,Lures,19928
19932,Creek Chub,437,6,Lures,19928
19933,Heddon,1856,6,Lures,19928
19934,Pflueger,162,6,Lures,19928
19935,Rapala,352,6,Lures,19928
19936,Rebel,264,6,Lures,19928
19937,Shakespeare,84,6,Lures,19928
19938,South Bend,251,6,Lures,19928
19939,Other,11506,6,Lures,19928
19940,Reels,5774,5,Vintage,19923
19941,Casting Reels,2083,6,Reels,19940
19942,Fly Reels,513,6,Reels,19940
19943,Spinning Reels,1952,6,Reels,19940
19944,Other,1226,6,Reels,19940
19945,Rods,821,5,Vintage,19923
19946,Other,2233,5,Vintage,19923
19947,Other,7584,4,Fishing,19830
19948,Geocaching,2207,3,Outdoor Sports,19500
19949,Caches,587,4,Geocaching,19948
19950,Geocoins,1518,4,Geocaching,19948
19951,Other,102,4,Geocaching,19948
19952,Go-Karts (Recreational),4435,3,Outdoor Sports,19500
19953,Clothing & Protective Gear,239,4,Go-Karts (Recreational),19952
19954,Complete Go-Karts & Frames,242,4,Go-Karts (Recreational),19952
19955,Parts & Accessories,2773,4,Go-Karts (Recreational),19952
19956,Other,1181,4,Go-Karts (Recreational),19952
19957,Hang Gliding & Paragliding,259,3,Outdoor Sports,19500
19958,Hunting,308927,3,Outdoor Sports,19500
19959,Bags & Packs,4003,4,Hunting,19958
19960,Books & Video,3988,4,Hunting,19958
19961,Bowhunting,1117,4,Hunting,19958
19962,Clothing & Shoes & Accessories,35261,4,Hunting,19958
19963,Belts,1794,5,Clothing & Shoes & Accessories,19962
19964,Clothing,11747,5,Clothing & Shoes & Accessories,19962
19965,Men,10955,6,Clothing,19964
19966,Women,419,6,Clothing,19964
19967,Youth,373,6,Clothing,19964
19968,Gloves,1331,5,Clothing & Shoes & Accessories,19962
19969,Hats & Headwear,5741,5,Clothing & Shoes & Accessories,19962
19970,Shoes,3421,5,Clothing & Shoes & Accessories,19962
19971,Men,3211,6,Shoes,19970
19972,Women,124,6,Shoes,19970
19973,Youth,86,6,Shoes,19970
19974,Sunglasses & Safety Glasses,1295,5,Clothing & Shoes & Accessories,19962
19975,Other,9932,5,Clothing & Shoes & Accessories,19962
19976,Decoys,3204,4,Hunting,19958
19977,Duck,1740,5,Decoys,19976
19978,Goose,766,5,Decoys,19976
19979,Turkey,272,5,Decoys,19976
19980,Other,426,5,Decoys,19976
19981,Game Calls,7082,4,Hunting,19958
19982,Deer,952,5,Game Calls,19981
19983,Duck,1509,5,Game Calls,19981
19984,Goose,534,5,Game Calls,19981
19985,Predator,964,5,Game Calls,19981
19986,Turkey,1876,5,Game Calls,19981
19987,Other,1247,5,Game Calls,19981
19988,Gun Safety & Storage,6237,4,Hunting,19958
19989,Cabinets & Racks & Safes,1296,5,Gun Safety & Storage,19988
19990,Cases,2692,5,Gun Safety & Storage,19988
19991,Gun Locks,400,5,Gun Safety & Storage,19988
19992,Hearing Protection,1570,5,Gun Safety & Storage,19988
19993,Other,279,5,Gun Safety & Storage,19988
19994,Gun Parts,17288,4,Hunting,19958
19995,Pistol,8258,5,Gun Parts,19994
19996,Rifle,6697,5,Gun Parts,19994
19997,Shotgun,2333,5,Gun Parts,19994
19998,Gun Accessories,28571,4,Hunting,19958
19999,Bipods & Monopods,1281,5,Gun Accessories,19998
20000,Benches & Rests & Vises,872,5,Gun Accessories,19998
20001,Cases & Boxes,1638,5,Gun Accessories,19998
20002,Cleaning Supplies,4994,5,Gun Accessories,19998
20003,Manuals,2168,5,Gun Accessories,19998
20004,Racks,282,5,Gun Accessories,19998
20005,Slings & Swivels,2909,5,Gun Accessories,19998
20006,Smithing Equipment,1302,5,Gun Accessories,19998
20007,Targets,2093,5,Gun Accessories,19998
20008,Other,11032,5,Gun Accessories,19998
20009,Holsters & Pouches,52851,4,Hunting,19958
20010,Holsters & Standard,44992,5,Holsters & Pouches,20009
20011,Holsters & Western & Cowboy,1886,5,Holsters & Pouches,20009
20012,Magazine Pouches,1724,5,Holsters & Pouches,20009
20013,Other,4249,5,Holsters & Pouches,20009
20014,Hunting Trips & Leases,607,4,Hunting,19958
20015,Knives,24014,4,Hunting,19958
20016,Daggers,60,5,Knives,20015
20017,Fixed Blade,7706,5,Knives,20015
20018,Folding Blade,11228,5,Knives,20015
20019,Knife Sets,451,5,Knives,20015
20020,Multi-Tools,1733,5,Knives,20015
20021,Saws & Axes,358,5,Knives,20015
20022,Sharpening Tools & Accessories,1617,5,Knives,20015
20023,Other,861,5,Knives,20015
20024,Reloading Equipment,11971,4,Hunting,19958
20025,Dies,4941,5,Reloading Equipment,20024
20026,Holders & Boxes,760,5,Reloading Equipment,20024
20027,Manuals & Instruction Material,550,5,Reloading Equipment,20024
20028,Molds,848,5,Reloading Equipment,20024
20029,Powder Measures & Scales,849,5,Reloading Equipment,20024
20030,Presses & Accessories,2518,5,Reloading Equipment,20024
20031,Tumblers & Trimmers,582,5,Reloading Equipment,20024
20032,Other,923,5,Reloading Equipment,20024
20033,Scopes & Optics & Lasers,50635,4,Hunting,19958
20034,Hunting Binoculars,4789,5,Scopes & Optics & Lasers,20033
20035,Lights & Lasers,4759,5,Scopes & Optics & Lasers,20033
20036,Night Vision Optics,2605,5,Scopes & Optics & Lasers,20033
20037,Pistol Scopes,190,5,Scopes & Optics & Lasers,20033
20038,Range Finders,1142,5,Scopes & Optics & Lasers,20033
20039,Red Dot & Laser Scopes,2913,5,Scopes & Optics & Lasers,20033
20040,Rifle Scopes,17511,5,Scopes & Optics & Lasers,20033
20041,Scope Mounts & Accessories,11407,5,Scopes & Optics & Lasers,20033
20042,Spotting Scopes,1713,5,Scopes & Optics & Lasers,20033
20043,Other,3606,5,Scopes & Optics & Lasers,20033
20044,Skeet & Trap Shooting,1188,4,Hunting,19958
20045,Taxidermy,8915,4,Hunting,19958
20046,Birds,260,5,Taxidermy,20045
20047,Deer,2685,5,Taxidermy,20045
20048,Elk & Moose,324,5,Taxidermy,20045
20049,Fish,233,5,Taxidermy,20045
20050,Fox & Coyote,407,5,Taxidermy,20045
20051,Small Animals,597,5,Taxidermy,20045
20052,Taxidermy Supplies,530,5,Taxidermy,20045
20053,Other,3879,5,Taxidermy,20045
20054,Accessories,19678,4,Hunting,19958
20055,Animal Traps,2698,5,Accessories,20054
20056,Blinds & Camouflage Material,2725,5,Accessories,20054
20057,Feeders,575,5,Accessories,20054
20058,Game Cameras,2358,5,Accessories,20054
20059,Hand & Body Warmers,339,5,Accessories,20054
20060,Hunting Dog Supplies,1454,5,Accessories,20054
20061,Scents & Scent Eliminators,1584,5,Accessories,20054
20062,Seats,220,5,Accessories,20054
20063,Tree Stands,1280,5,Accessories,20054
20064,Other,6445,5,Accessories,20054
20065,Vintage,22127,4,Hunting,19958
20066,Advertisements,6813,5,Vintage,20065
20067,Ammo Boxes,307,5,Vintage,20065
20068,Black Powder,1187,5,Vintage,20065
20069,Books & Manuals,945,5,Vintage,20065
20070,Catalogs,4259,5,Vintage,20065
20071,Duck Decoys,876,5,Vintage,20065
20072,Magazines,1208,5,Vintage,20065
20073,Pins & Patches,3228,5,Vintage,20065
20074,Shell Boxes,314,5,Vintage,20065
20075,Signs,419,5,Vintage,20065
20076,Tins,88,5,Vintage,20065
20077,Vintage Gun Parts,929,5,Vintage,20065
20078,Vintage Licenses,383,5,Vintage,20065
20079,Vintage Traps,257,5,Vintage,20065
20080,Other,914,5,Vintage,20065
20081,Other,10190,4,Hunting,19958
20082,Inline & Roller Skating,22700,3,Outdoor Sports,19500
20083,Inline Skates,3020,4,Inline & Roller Skating,20082
20084,Men,1897,5,Inline Skates,20083
20085,Women,565,5,Inline Skates,20083
20086,Youth,558,5,Inline Skates,20083
20087,Protective Gear,984,4,Inline & Roller Skating,20082
20088,Roller Skates,16576,4,Inline & Roller Skating,20082
20089,Men,9385,5,Roller Skates,20088
20090,Women,5429,5,Roller Skates,20088
20091,Youth,1762,5,Roller Skates,20088
20092,Skate Parts & Tools,289,4,Inline & Roller Skating,20082
20093,Wheels,828,4,Inline & Roller Skating,20082
20094,Other,1003,4,Inline & Roller Skating,20082
20095,Paintball,46831,3,Outdoor Sports,19500
20096,Air Systems & Accessories,2659,4,Paintball,20095
20097,CO2 Tanks & Accessories,633,5,Air Systems & Accessories,20096
20098,N2 Tanks & Accessories,1234,5,Air Systems & Accessories,20096
20099,Remotes & Filling Stations,318,5,Air Systems & Accessories,20096
20100,Other,474,5,Air Systems & Accessories,20096
20101,Barrels,3757,4,Paintball,20095
20102,Clothing & Protective Gear,14688,4,Paintball,20095
20103,Elbow & Knee Pads,498,5,Clothing & Protective Gear,20102
20104,Gloves,593,5,Clothing & Protective Gear,20102
20105,Goggles & Masks,2901,5,Clothing & Protective Gear,20102
20106,Jerseys & Shirts,3785,5,Clothing & Protective Gear,20102
20107,Pants & Shorts,1691,5,Clothing & Protective Gear,20102
20108,Vests,1070,5,Clothing & Protective Gear,20102
20109,Other,4150,5,Clothing & Protective Gear,20102
20110,Equipment Bags & Cases,408,4,Paintball,20095
20111,Harnesses & Pods,1304,4,Paintball,20095
20112,Hoppers & Loaders,1561,4,Paintball,20095
20113,Marker Packages,3984,4,Paintball,20095
20114,Marker Parts & Accessories,9660,4,Paintball,20095
20115,Bolts,488,5,Marker Parts & Accessories,20114
20116,Drop Forwards,425,5,Marker Parts & Accessories,20114
20117,Expansion Chambers,70,5,Marker Parts & Accessories,20114
20118,Feednecks & Elbows,501,5,Marker Parts & Accessories,20114
20119,Grips,468,5,Marker Parts & Accessories,20114
20120,Regulators,144,5,Marker Parts & Accessories,20114
20121,Sights,359,5,Marker Parts & Accessories,20114
20122,Triggers & Frames,1127,5,Marker Parts & Accessories,20114
20123,Other,6078,5,Marker Parts & Accessories,20114
20124,Paintball Markers,4750,4,Paintball,20095
20125,Paintballs,337,4,Paintball,20095
20126,Other,3723,4,Paintball,20095
20127,Paragliding,236,3,Outdoor Sports,19500
20128,Scooters,7279,3,Outdoor Sports,19500
20129,Electric Scooters,1145,4,Scooters,20128
20130,Gas Scooters,625,4,Scooters,20128
20131,Kick Scooters,1497,4,Scooters,20128
20132,Parts & Accessories,3448,4,Scooters,20128
20133,Other,564,4,Scooters,20128
20134,Skateboarding & Longboarding,38184,3,Outdoor Sports,19500
20135,Books & Video,372,4,Skateboarding & Longboarding,20134
20136,Clothing & Shoes & Accessories,11909,4,Skateboarding & Longboarding,20134
20137,Clothing,5898,5,Clothing & Shoes & Accessories,20136
20138,Men,5796,6,Clothing,20137
20139,Women,42,6,Clothing,20137
20140,Youth,60,6,Clothing,20137
20141,Footwear,3531,5,Clothing & Shoes & Accessories,20136
20142,Men,3000,6,Footwear,20141
20143,Women,210,6,Footwear,20141
20144,Youth,321,6,Footwear,20141
20145,Hats & Headwear,718,5,Clothing & Shoes & Accessories,20136
20146,Protective Gear,1315,5,Clothing & Shoes & Accessories,20136
20147,Other,447,5,Clothing & Shoes & Accessories,20136
20148,Longboards-Complete,1342,4,Skateboarding & Longboarding,20134
20149,Longboard Parts,1267,4,Skateboarding & Longboarding,20134
20150,Decks,137,5,Longboard Parts,20149
20151,Trucks,66,5,Longboard Parts,20149
20152,Wheels,368,5,Longboard Parts,20149
20153,Other,696,5,Longboard Parts,20149
20154,Skateboards-Complete,3988,4,Skateboarding & Longboarding,20134
20155,Skateboard Parts,12859,4,Skateboarding & Longboarding,20134
20156,Bearings,905,5,Skateboard Parts,20155
20157,Decks,6426,5,Skateboard Parts,20155
20158,Grip Tape,427,5,Skateboard Parts,20155
20159,Risers & Hardware,516,5,Skateboard Parts,20155
20160,Trucks,1677,5,Skateboard Parts,20155
20161,Wheels,2679,5,Skateboard Parts,20155
20162,Other,229,5,Skateboard Parts,20155
20163,Posters,331,4,Skateboarding & Longboarding,20134
20164,Ramps & Rails,180,4,Skateboarding & Longboarding,20134
20165,Stickers & Decals,3227,4,Skateboarding & Longboarding,20134
20166,Vintage,1277,4,Skateboarding & Longboarding,20134
20167,Other,1432,4,Skateboarding & Longboarding,20134
20168,Sky Diving,301,3,Outdoor Sports,19500
20169,Track & Field,1945,3,Outdoor Sports,19500
20170,Triathlon,3630,3,Outdoor Sports,19500
20171,Other,18863,3,Outdoor Sports,19500
20172,Team Sports,245925,2,Sporting Goods,19298
20173,Baseball & Softball,86853,3,Team Sports,20172
20174,Balls,1536,4,Baseball & Softball,20173
20175,Baseballs,946,5,Balls,20174
20176,Softballs,590,5,Balls,20174
20177,Bats,18845,4,Baseball & Softball,20173
20178,Baseball-Adult & High School,3318,5,Bats,20177
20179,Baseball-Wood,1631,5,Bats,20177
20180,Baseball-Youth,4801,5,Bats,20177
20181,Softball-Fastpitch,3280,5,Bats,20177
20182,Softball-Slowpitch,5435,5,Bats,20177
20183,Other,380,5,Bats,20177
20184,Batting Gloves,4255,4,Baseball & Softball,20173
20185,Books & Video,359,4,Baseball & Softball,20173
20186,Clothing & Shoes & Accessories,33648,4,Baseball & Softball,20173
20187,Clothing,13712,5,Clothing & Shoes & Accessories,20186
20188,Men,8096,6,Clothing,20187
20189,Women,1816,6,Clothing,20187
20190,Youth,3800,6,Clothing,20187
20191,Hats & Headwear,1729,5,Clothing & Shoes & Accessories,20186
20192,Shoes & Cleats,8524,5,Clothing & Shoes & Accessories,20186
20193,Men,5972,6,Shoes & Cleats,20192
20194,Women,1666,6,Shoes & Cleats,20192
20195,Youth,886,6,Shoes & Cleats,20192
20196,Other,9683,5,Clothing & Shoes & Accessories,20186
20197,Equipment Bags,1696,4,Baseball & Softball,20173
20198,Gloves & Mitts,9874,4,Baseball & Softball,20173
20199,Protective Gear,4707,4,Baseball & Softball,20173
20200,Batting Helmets & Face Guards,1622,5,Protective Gear,20199
20201,Catcher's Protection,1962,5,Protective Gear,20199
20202,Sliding Protection,456,5,Protective Gear,20199
20203,Umpire's Protection,183,5,Protective Gear,20199
20204,Other,484,5,Protective Gear,20199
20205,Training Aids,4460,4,Baseball & Softball,20173
20206,Batting Cages & Netting,2104,5,Training Aids,20205
20207,Batting Tees,233,5,Training Aids,20205
20208,Pitching Machines,760,5,Training Aids,20205
20209,Radar Guns & Speed Sensors,169,5,Training Aids,20205
20210,Wiffle Balls & Bats,135,5,Training Aids,20205
20211,Other,1059,5,Training Aids,20205
20212,Accessories,3308,4,Baseball & Softball,20173
20213,Vintage,553,4,Baseball & Softball,20173
20214,Other,3612,4,Baseball & Softball,20173
20215,Basketball,11132,3,Team Sports,20172
20216,Clothing & Shoes & Accessories,6288,4,Basketball,20215
20217,Clothing,2067,5,Clothing & Shoes & Accessories,20216
20218,Men,1727,6,Clothing,20217
20219,Women,96,6,Clothing,20217
20220,Youth,244,6,Clothing,20217
20221,Hats & Headwear,201,5,Clothing & Shoes & Accessories,20216
20222,Protective Gear,738,5,Clothing & Shoes & Accessories,20216
20223,Shoes,2599,5,Clothing & Shoes & Accessories,20216
20224,Men,2081,6,Shoes,20223
20225,Women,344,6,Shoes,20223
20226,Youth,174,6,Shoes,20223
20227,Other,683,5,Clothing & Shoes & Accessories,20216
20228,Backboard Systems,1056,4,Basketball,20215
20229,Balls,1285,4,Basketball,20215
20230,Rims & Nets,285,4,Basketball,20215
20231,Training Aids,668,4,Basketball,20215
20232,Other,1550,4,Basketball,20215
20233,Bowling,17140,3,Team Sports,20172
20234,Clothing & Shoes & Accessories,6103,4,Bowling,20233
20235,Clothing,1518,5,Clothing & Shoes & Accessories,20234
20236,Men,1192,6,Clothing,20235
20237,Women,265,6,Clothing,20235
20238,Youth,61,6,Clothing,20235
20239,Hats & Headwear,2,5,Clothing & Shoes & Accessories,20234
20240,Gloves,578,5,Clothing & Shoes & Accessories,20234
20241,Protective Gear,104,5,Clothing & Shoes & Accessories,20234
20242,Shoes,3901,5,Clothing & Shoes & Accessories,20234
20243,Men,2365,6,Shoes,20242
20244,Women,1433,6,Shoes,20242
20245,Youth,103,6,Shoes,20242
20246,Bags,1474,4,Bowling,20233
20247,1 Ball,814,5,Bags,20246
20248,2 Balls,440,5,Bags,20246
20249,3 or More Balls,220,5,Bags,20246
20250,Balls,5269,4,Bowling,20233
20251,Bowling Pins,206,4,Bowling,20233
20252,Accessories,2223,4,Bowling,20233
